"Index","DMM-1 Time (s)","DMM-1 Voltage (V)"
"153","3.3667264","0.462620913"
"154","3.3875573","0.462574541"
"155","3.4083924","0.462529748"
"156","3.4290565","0.462254762"
"157","3.4503925","0.46217224"
"158","3.4704176","0.461908489"
"159","3.4915858","0.461359024"
"160","3.5131719","0.461281627"
"161","3.5333356","0.461283296"
"162","3.5556934","0.461196482"
"163","3.5766893","0.460969477"
"164","3.5980009","0.460920035"
"165","3.618955","0.460855007"
"166","3.6401344","0.460833191"
"167","3.6616144","0.460569709"
"168","3.6829089","0.460499376"
"169","3.7036868","0.460421293"
"170","3.7243596","0.45998004"
"171","3.7453023","0.459957897"
"172","3.7660704","0.459596127"
"173","3.7869119","0.459585845"
"174","3.8081686","0.459603905"
"175","3.8299249","0.459196448"
"176","3.8503262","0.459138154"
"177","3.8715439","0.458836138"
"178","3.8932244","0.458831608"
"179","3.9140103","0.458792537"
"180","3.9346847","0.45869103"
"181","3.9564383","0.458397358"
"182","3.9772651","0.458379298"
"183","3.9984475","0.458396285"
"184","4.0192322","0.45837906"
"185","4.0399477","0.45835942"
"186","4.0612538","0.458352893"
"187","4.0821557","0.458327144"
"188","4.1033817","0.45833826"
"189","4.124561","0.458347916"
"190","4.1459803","0.458335041"
"191","4.1673135","0.458355963"
"192","4.1885928","0.458328455"
"193","4.2098824","0.458296716"
"194","4.2307688","0.458283036"
"195","4.2509895","0.458273023"
"196","4.2747085","0.458310365"
"197","4.295938","0.458326846"
"198","4.3168461","0.45835632"
"199","4.3376282","0.458336651"
"200","4.3584478","0.458309531"
"201","4.3795791","0.458335041"
"202","4.400205","0.458311557"
"203","4.4212753","0.458283334"
"204","4.4417327","0.458312571"
"205","4.4624965","0.458298087"
"206","4.4831265","0.458190143"
"207","4.5030005","0.458012968"
"208","4.5241397","0.457799792"
"209","4.5655867","0.457481712"
"210","4.6083047","0.457223713"
"211","4.6290682","0.457038313"
"212","4.6501181","0.456677526"
"213","4.6708546","0.456571459"
"214","4.6916503","0.456523835"
"215","4.7118288","0.456182718"
"216","4.7321343","0.4560391"
"217","4.7528509","0.455763071"
"218","4.7739252","0.455675452"
"219","4.7955279","0.455587536"
"220","4.8169174","0.455347388"
"221","4.837629","0.455472707"
"222","4.8593131","0.455241858"
"223","4.8794356","0.455229312"
"224","4.9006332","0.455275774"
"225","4.9214856","0.454963147"
"226","4.942277","0.45484957"
"227","4.9637622","0.454437166"
"228","4.983668","0.454363375"
"229","5.0041541","0.453929305"
"230","5.0252331","0.453838258"
"231","5.0466447","0.453500807"
"232","5.0670596","0.453213959"
"233","5.0887093","0.452934503"
"234","5.1099707","0.452616542"
"235","5.1312803","0.45251289"
"236","5.1523888","0.45213443"
"237","5.1735223","0.452153235"
"238","5.195627","0.452208399"
"239","5.2169469","0.452124506"
"240","5.2384607","0.45211938"
"241","5.2598081","0.451959818"
"242","5.2811122","0.451759517"
"243","5.302398","0.451556503"
"244","5.3237309","0.451310038"
"245","5.344792","0.45112583"
"246","5.365362","0.450901895"
"247","5.3857481","0.450848877"
"248","5.4067316","0.451007097"
"249","5.4274882","0.450856447"
"250","5.4486209","0.450887173"
"251","5.4701511","0.450865805"
"252","5.4913637","0.450475811"
"253","5.512172","0.450270444"
"254","5.5334983","0.449936121"
"255","5.5542163","0.449591994"
"256","5.5750872","0.449553459"
"257","5.5956003","0.449113488"
"258","5.6166425","0.449131965"
"259","5.6372298","0.449128836"
"260","5.6581196","0.449121266"
"261","5.6791379","0.449063837"
"262","5.7001477","0.44870606"
"263","5.7209918","0.448488354"
"264","5.7420168","0.448276191"
"265","5.7630636","0.447914838"
"266","5.7849043","0.447758525"
"267","5.8054852","0.447781473"
"268","5.8267576","0.447753161"
"269","5.8480371","0.447380483"
"270","5.8691964","0.447077125"
"271","5.8901456","0.446962058"
"272","5.9112077","0.446603894"
"273","5.9316017","0.446570068"
"274","5.9526024","0.446555018"
"275","5.973798","0.446484535"
"276","5.9949835","0.446308434"
"277","6.0160028","0.446096479"
"278","6.036125","0.446135967"
"279","6.0567915","0.445991218"
"280","6.0784245","0.445757567"
"281","6.0996295","0.445700585"
"282","6.1196822","0.44564563"
"283","6.1395178","0.445674717"
"284","6.1609066","0.44582805"
"285","6.182508","0.446014761"
"286","6.202817","0.44607979"
"287","6.2241389","0.446407169"
"288","6.245297","0.44656229"
"289","6.26568","0.446570664"
"290","6.2868256","0.446667909"
"291","6.3088958","0.446915894"
"292","6.3296482","0.447334349"
"293","6.349727","0.44760096"
"294","6.3704972","0.447763174"
"295","6.3918352","0.447813689"
"296","6.4123617","0.447894066"
"297","6.4332187","0.448235005"
"298","6.4536731","0.448308229"
"299","6.4748148","0.448620289"
"300","6.4953542","0.449027478"
"301","6.5160845","0.449141979"
"302","6.5373214","0.449259132"
"303","6.5586205","0.450017362"
"304","6.5790935","0.450560778"
"305","6.5997304","0.450925797"
"306","6.6206285","0.451288074"
"307","6.6629912","0.451664268"
"308","6.6837581","0.451861888"
"309","6.7048352","0.452202588"
"310","6.7256932","0.452187687"
"311","6.7462885","0.452205896"
"312","6.7666931","0.452561885"
"313","6.7872777","0.45284304"
"314","6.8077621","0.453140318"
"315","6.8297855","0.453496724"
"316","6.8513276","0.453719019"
"317","6.8726975","0.453875213"
"318","6.8939775","0.453926265"
"319","6.9151469","0.454324066"
"320","6.9362663","0.454770237"
"321","6.9570259","0.455180227"
"322","6.9783032","0.455284476"
"323","6.9994222","0.455303579"
"324","7.0200092","0.455684214"
"325","7.0407107","0.455811291"
"326","7.061768","0.456149518"
"327","7.0826184","0.456292808"
"328","7.1031751","0.456490218"
"329","7.1244524","0.4565337"
"330","7.1450855","0.456591516"
"331","7.1661805","0.456954509"
"332","7.1859195","0.4570719"
"333","7.2071547","0.457438617"
"334","7.2282362","0.457708567"
"335","7.2490565","0.45791155"
"336","7.2694102","0.457978636"
"337","7.2899286","0.458276599"
"338","7.3111189","0.458315491"
"339","7.3331048","0.458312124"
"340","7.3529861","0.45841512"
"341","7.373241","0.458757698"
"342","7.3940768","0.458921492"
"343","7.4155199","0.459190875"
"344","7.4354379","0.459436029"
"345","7.4567588","0.459651231"
"346","7.4779922","0.459658622"
"347","7.4989122","0.459612905"
"348","7.5193472","0.459583163"
"349","7.5406344","0.459590852"
"350","7.5615722","0.459635615"
"351","7.583176","0.459993302"
"352","7.6044252","0.460055053"
"353","7.6253185","0.460215896"
"354","7.6459769","0.460496813"
"355","7.6665534","0.460523307"
"356","7.6869876","0.4608469"
"357","7.7077097","0.460884124"
"358","7.7284622","0.460880249"
"359","7.7492014","0.460877627"
"360","7.7703843","0.460880249"
"361","7.7916124","0.461275458"
"362","7.8131486","0.461306542"
"363","7.8337966","0.461683779"
"364","7.8546108","0.461874663"
"365","7.8756428","0.462196886"
"366","7.8955034","0.462537944"
"367","7.9160241","0.462590932"
"368","7.9370734","0.462584525"
"369","7.9577719","0.462783604"
"370","7.9788364","0.462970018"
"371","7.9996643","0.463425666"
"372","8.020679","0.463664352"
"373","8.040613","0.463915824"
"374","8.0615391","0.463949888"
"375","8.0825661","0.46452099"
"376","8.1024468","0.46502009"
"377","8.1232037","0.465327829"
"378","8.1433012","0.465549856"
"379","8.1631794","0.465772509"
"380","8.184092","0.465988636"
"381","8.2040615","0.466041088"
"382","8.2248219","0.466267317"
"383","8.2454148","0.466583311"
"384","8.265633","0.466691493"
"385","8.2858296","0.466929972"
"386","8.3071318","0.466899365"
"387","8.3284248","0.466924309"
"388","8.3500286","0.466910064"
"389","8.3704726","0.466977447"
"390","8.3917388","0.4672876"
"391","8.4116371","0.467419683"
"392","8.4323424","0.467406868"
"393","8.4537647","0.467435419"
"394","8.4745132","0.467465907"
"395","8.4946348","0.467647254"
"396","8.5162535","0.467716008"
"397","8.5372202","0.467785716"
"398","8.5590734","0.467762321"
"399","8.5798734","0.467899143"
"400","8.6007942","0.468167573"
"401","8.6220641","0.468185186"
"402","8.6426407","0.468004107"
"403","8.6631988","0.467753678"
"404","8.7065836","0.467794984"
"405","8.7277686","0.467804342"
"406","8.7477519","0.467824906"
"407","8.766869","0.467825621"
"408","8.7877841","0.467798978"
"409","8.8085373","0.467791646"
"410","8.8298174","0.467802494"
"411","8.8498542","0.46777603"
"412","8.86956","0.467771738"
"413","8.8911207","0.467646032"
"414","8.9123808","0.467418849"
"415","8.9335927","0.46735242"
"416","8.9534833","0.467396736"
"417","8.9741745","0.467398256"
"418","8.9946164","0.467438817"
"419","9.0159546","0.467463374"
"420","9.036244","0.467477679"
"421","9.0566782","0.467472791"
"422","9.0779444","0.467476844"
"423","9.0987206","0.46739152"
"424","9.120107","0.467552602"
"425","9.1414354","0.467991799"
"426","9.1622704","0.467992424"
"427","9.1841282","0.468147426"
"428","9.2047847","0.46828708"
"429","9.225674","0.468216687"
"430","9.2466607","0.468229234"
"431","9.2679322","0.468263119"
"432","9.2891537","0.468227863"
"433","9.3097206","0.468408584"
"434","9.3305911","0.468647181"
"435","9.3511009","0.468603163"
"436","9.3719289","0.468644499"
"437","9.3929296","0.46862331"
"438","9.4145839","0.468511134"
"439","9.4341316","0.468240797"
"440","9.4552042","0.46843791"
"441","9.4759251","0.468199402"
"442","9.4963622","0.468272149"
"443","9.5174651","0.468275219"
"444","9.5382291","0.468203693"
"445","9.5589456","0.467822998"
"446","9.5821849","0.467762261"
"447","9.6024309","0.467505365"
"448","9.6233105","0.467473089"
"449","9.6443751","0.467440634"
"450","9.6654718","0.467442631"
"451","9.6872106","0.46737498"
"452","9.7072189","0.467382878"
"453","9.7283613","0.467397272"
"454","9.7485564","0.467318296"
"455","9.7697595","0.467161208"
"456","9.7901506","0.466986745"
"457","9.8106383","0.466983675"
"458","9.8318578","0.46702829"
"459","9.8518418","0.467039763"
"460","9.8730776","0.466985821"
"461","9.8942218","0.466946125"
"462","9.9154437","0.466980546"
"463","9.9364337","0.466690301"
"464","9.957516","0.466103643"
"465","9.9790463","0.466071277"
"466","9.9994297","0.466024547"
"467","10.0200836","0.465707451"
"468","10.0413316","0.465708434"
"469","10.0624967","0.465399831"
"470","10.0836585","0.465274572"
"471","10.1045086","0.465263098"
"472","10.1250611","0.465233027"
"473","10.1461114","0.46500501"
"474","10.1669544","0.464829266"
"475","10.1867157","0.464700549"
"476","10.2078943","0.464371532"
"477","10.2292778","0.46426776"
"478","10.2499855","0.464027732"
"479","10.2700373","0.463966131"
"480","10.2911999","0.463962465"
"481","10.3121377","0.463904082"
"482","10.3330776","0.463866591"
"483","10.3541496","0.463552772"
"484","10.375499","0.463379323"
"485","10.3967997","0.463081508"
"486","10.4175404","0.463028639"
"487","10.4382467","0.463011562"
"488","10.4596053","0.462898939"
"489","10.4801166","0.462623864"
"490","10.5002881","0.462548047"
"491","10.5202753","0.462572067"
"492","10.5416124","0.462625324"
"493","10.5634953","0.462605953"
"494","10.5845038","0.462623715"
"495","10.6069823","0.462587356"
"496","10.6280587","0.462601304"
"497","10.6493495","0.462645679"
"498","10.669931","0.462731301"
"499","10.6912291","0.462990462"
"500","10.7121567","0.463323801"
"501","10.7845651","0.46344918"
"502","10.8276253","0.463857114"
"503","10.869657","0.463912516"
"504","10.8897428","0.464340597"
"505","10.910545","0.46461904"
"506","10.9317672","0.464854389"
"507","10.9521114","0.46489644"
"508","10.9730489","0.465210467"
"509","10.9940322","0.465236246"
"510","11.0153235","0.465268194"
"511","11.0353452","0.465261489"
"512","11.0565709","0.465279996"
"513","11.077801","0.465280264"
"514","11.0979766","0.465224623"
"515","11.1195874","0.465491622"
"516","11.1410036","0.46571815"
"517","11.1622087","0.466080486"
"518","11.1834008","0.466138511"
"519","11.2041492","0.466496825"
"520","11.2254574","0.466577291"
"521","11.2465682","0.466850042"
"522","11.2678761","0.466985464"
"523","11.2883815","0.466977715"
"524","11.3090961","0.466992527"
"525","11.3300111","0.466980069"
"526","11.3504283","0.46694076"
"527","11.3712699","0.466940283"
"528","11.3957741","0.466980725"
"529","11.41627","0.466979265"
"530","11.4403733","0.466939151"
"531","11.4616263","0.467016816"
"532","11.4823873","0.467013746"
"533","11.5039949","0.466952711"
"534","11.5255041","0.467039883"
"535","11.5464756","0.467435777"
"536","11.5678476","0.467700481"
"537","11.5889326","0.467797696"
"538","11.6110025","0.467802613"
"539","11.631696","0.468096196"
"540","11.6523824","0.468176394"
"541","11.6734856","0.468157082"
"542","11.6947263","0.468166142"
"543","11.7159868","0.468184739"
"544","11.7374873","0.468182712"
"545","11.7582175","0.468167096"
"546","11.7796059","0.468203812"
"547","11.8007797","0.468172758"
"548","11.821361","0.468178689"
"549","11.8425464","0.468195438"
"550","11.8633147","0.468107908"
"551","11.88526","0.467784166"
"552","11.9066143","0.467787951"
"553","11.9278924","0.46778351"
"554","11.9490795","0.467793256"
"555","11.9697034","0.467757612"
"556","11.9906406","0.467548877"
"557","12.0113077","0.4674142"
"558","12.0324836","0.467433303"
"559","12.0526979","0.467450141"
"560","12.0740185","0.467343777"
"561","12.0952069","0.467012345"
"562","12.1162175","0.46698898"
"563","12.1365819","0.466983228"
"564","12.1574751","0.467012017"
"565","12.1790565","0.467012405"
"566","12.2002458","0.466986417"
"567","12.2201919","0.466704934"
"568","12.2408813","0.466553121"
"569","12.2616399","0.466266095"
"570","12.2833861","0.466066986"
"571","12.3032692","0.466065078"
"572","12.3237437","0.466024875"
"573","12.3450873","0.465851068"
"574","12.3665588","0.465743243"
"575","12.386874","0.465836137"
"576","12.408863","0.465875774"
"577","12.4297026","0.465606272"
"578","12.4506068","0.465668231"
"579","12.4711954","0.465613126"
"580","12.492569","0.465386956"
"581","12.5136681","0.465255379"
"582","12.5348855","0.465262055"
"583","12.555466","0.465259879"
"584","12.5770708","0.465220302"
"585","12.5981073","0.465270787"
"586","12.6210843","0.465269446"
"587","12.6418622","0.46526131"
"588","12.6625667","0.465066909"
"589","12.683735","0.464834421"
"590","12.7044441","0.464681297"
"591","12.7242794","0.464405477"
"592","12.7454493","0.463991761"
"593","12.766707","0.463882058"
"594","12.7868464","0.463894993"
"595","12.8079991","0.463765799"
"596","12.8286028","0.463625609"
"597","12.8491872","0.463467329"
"598","12.8706381","0.46347025"
"599","12.9135149","0.463445812"
"600","12.9345056","0.463170111"
"601","12.9543276","0.463031232"
"602","12.9756901","0.463022619"
"603","12.9972749","0.46284154"
"604","13.0193326","0.462571889"
"605","13.0406896","0.462572485"
"606","13.061957","0.462576836"
"607","13.0833539","0.462560921"
"608","13.1048949","0.462569743"
"609","13.1263551","0.462570607"
"610","13.147304","0.462536692"
"611","13.1681406","0.462064594"
"612","13.1895586","0.461772054"
"613","13.2104179","0.461676359"
"614","13.2314657","0.461397588"
"615","13.2519823","0.46129179"
"616","13.2735759","0.461276531"
"617","13.2942843","0.461105048"
"618","13.3155826","0.460897117"
"619","13.3363655","0.460914522"
"620","13.3561854","0.460910886"
"621","13.3771271","0.46090281"
"622","13.3982342","0.460895776"
"623","13.4184704","0.46086502"
"624","13.4397292","0.460719853"
"625","13.4608745","0.460485935"
"626","13.4816967","0.460308462"
"627","13.5017981","0.460061162"
"628","13.5225485","0.459648132"
"629","13.5434545","0.459589689"
"630","13.5642395","0.459419071"
"631","13.5858317","0.459081798"
"632","13.6079077","0.458751708"
"633","13.6281932","0.458424359"
"634","13.6492458","0.458362311"
"635","13.6701183","0.458384811"
"636","13.6912803","0.458078444"
"637","13.7124472","0.457832932"
"638","13.733645","0.457487791"
"639","13.7534797","0.457377374"
"640","13.7735487","0.457054823"
"641","13.7947904","0.456980019"
"642","13.8161309","0.456572413"
"643","13.8368786","0.456541001"
"644","13.8582508","0.45656684"
"645","13.8780913","0.456560999"
"646","13.8991166","0.456591159"
"647","13.9201702","0.456584811"
"648","13.9415187","0.456333309"
"649","13.9628171","0.456070542"
"650","13.9838344","0.456108838"
"651","14.0043611","0.456058949"
"652","14.0260339","0.455736637"
"653","14.0472658","0.455726116"
"654","14.0683511","0.455408811"
"655","14.0891775","0.455321341"
"656","14.109959","0.455301135"
"657","14.1312115","0.455270916"
"658","14.1511164","0.455033868"
"659","14.171736","0.455165743"
"660","14.19245","0.455282092"
"661","14.2137694","0.455043792"
"662","14.235112","0.454892963"
"663","14.2559617","0.454783827"
"664","14.276814","0.454377949"
"665","14.297646","0.454424023"
"666","14.3178221","0.454276323"
"667","14.3385662","0.453945517"
"668","14.3598137","0.453906089"
"669","14.3801288","0.453894972"
"670","14.4012803","0.453895211"
"671","14.4224594","0.453571438"
"672","14.4433456","0.453493982"
"673","14.4639534","0.453182071"
"674","14.4844393","0.453075051"
"675","14.504788","0.453037083"
"676","14.5261731","0.452874213"
"677","14.5473734","0.452717959"
"678","14.5682596","0.452622145"
"679","14.5888261","0.452596753"
"680","14.6095504","0.452622026"
"681","14.6307768","0.452615946"
"682","14.6514199","0.452574074"
"683","14.672684","0.45238465"
"684","14.6936646","0.452159225"
"685","14.713774","0.452146053"
"686","14.7347349","0.452183365"
"687","14.7556835","0.451841205"
"688","14.7767863","0.451578646"
"689","14.797625","0.451309919"
"690","14.8184004","0.450962781"
"691","14.8397033","0.450938493"
"692","14.8610122","0.45083481"
"693","14.8813766","0.450421988"
"694","14.9021858","0.450012207"
"695","14.9239131","0.449151962"
"696","14.9650541","0.449082493"
"697","14.9851426","0.449070841"
"698","15.0051842","0.448253691"
"699","15.026336","0.448085457"
"700","15.0472672","0.447872936"
"701","15.0672437","0.447833359"
"702","15.0871844","0.447769135"
"703","15.108075","0.447399169"
"704","15.1294858","0.447358578"
"705","15.1507994","0.447254121"
"706","15.1714353","0.44704622"
"707","15.1928157","0.447013229"
"708","15.2142204","0.446981161"
"709","15.2346145","0.446970701"
"710","15.2554876","0.446985483"
"711","15.2760016","0.447012633"
"712","15.2971174","0.446994692"
"713","15.3181977","0.447080314"
"714","15.3400872","0.447087585"
"715","15.36151","0.447117418"
"716","15.3821255","0.447061538"
"717","15.4038103","0.447313725"
"718","15.4241221","0.447367459"
"719","15.4454427","0.44737634"
"720","15.4665755","0.447458058"
"721","15.4879427","0.447817057"
"722","15.5084654","0.447874486"
"723","15.5293059","0.447879135"
"724","15.5495058","0.447901904"
"725","15.5699873","0.44798699"
"726","15.5908179","0.44827786"
"727","15.6123073","0.448337405"
"728","15.634181","0.448627591"
"729","15.655206","0.448932439"
"730","15.6761682","0.449121862"
"731","15.6969777","0.449122875"
"732","15.7176262","0.449120014"
"733","15.7383371","0.449154347"
"734","15.7594078","0.449246436"
"735","15.7805313","0.44955483"
"736","15.8015656","0.449584156"
"737","15.8225732","0.449585169"
"738","15.8436193","0.449615389"
"739","15.8634961","0.449591159"
"740","15.8842643","0.449771702"
"741","15.9039779","0.450024515"
"742","15.9248429","0.450033813"
"743","15.9460855","0.449999123"
"744","15.9666359","0.449947834"
"745","15.9869787","0.449981093"
"746","16.0082885","0.449975937"
"747","16.0295699","0.450004696"
"748","16.050767","0.450328648"
"749","16.070792","0.450470894"
"750","16.0911442","0.450348824"
"751","16.1124218","0.450278043"
"752","16.1337781","0.449988305"
"753","16.1539197","0.449981689"
"754","16.1755219","0.450021743"
"755","16.1973738","0.450001657"
"756","16.2180869","0.450061798"
"757","16.2387935","0.450236946"
"758","16.259874","0.450307071"
"759","16.2808297","0.450446903"
"760","16.3018029","0.450459718"
"761","16.3224968","0.450749456"
"762","16.3442007","0.450930565"
"763","16.3655734","0.450911015"
"764","16.3865488","0.450986176"
"765","16.4078647","0.45137158"
"766","16.4283746","0.451359301"
"767","16.4489288","0.45136252"
"768","16.4695229","0.451320588"
"769","16.4900979","0.451482146"
"770","16.5109896","0.451530009"
"771","16.5323561","0.451714158"
"772","16.5526591","0.451824218"
"773","16.5739327","0.451892942"
"774","16.5951679","0.452180147"
"775","16.6166803","0.452120035"
"776","16.6390305","0.45209974"
"777","16.6596851","0.452114075"
"778","16.6804159","0.452117592"
"779","16.7015922","0.452114164"
"780","16.7221288","0.45215249"
"781","16.7434095","0.452204167"
"782","16.7651826","0.452187985"
"783","16.7850583","0.452176392"
"784","16.8058748","0.452257663"
"785","16.826807","0.452626466"
"786","16.8474613","0.45262438"
"787","16.8679679","0.452842622"
"788","16.8885883","0.453019857"
"789","16.9098139","0.453026324"
"790","16.9305885","0.453043609"
"791","16.9512665","0.453049004"
"792","16.972731","0.453127831"
"793","17.0154392","0.453068107"
"794","17.0369921","0.453077763"
"795","17.0581662","0.45307815"
"796","17.0795038","0.452840566"
"797","17.1002308","0.452774494"
"798","17.1203526","0.452640414"
"799","17.1417562","0.452585041"
"800","17.1631317","0.452462643"
"801","17.1844115","0.45212242"
"802","17.2051304","0.452139109"
"803","17.2267322","0.45215556"
"804","17.2471237","0.452154666"
"805","17.2683061","0.451901823"
"806","17.2889899","0.45178616"
"807","17.3098667","0.451727688"
"808","17.3312505","0.451353758"
"809","17.3518901","0.451319426"
"810","17.3725294","0.451027452"
"811","17.3934691","0.450884997"
"812","17.4144967","0.450885176"
"813","17.4350164","0.450896501"
"814","17.4558896","0.450921386"
"815","17.4768054","0.450934529"
"816","17.4965265","0.450804769"
"817","17.5177231","0.450618237"
"818","17.5384727","0.450718015"
"819","17.5595719","0.450945526"
"820","17.5793283","0.450922995"
"821","17.6005224","0.451022326"
"822","17.6205353","0.451320499"
"823","17.6427063","0.451512068"
"824","17.6635149","0.452191472"
"825","17.6846828","0.452171683"
"826","17.705985","0.452124744"
"827","17.726641","0.45215556"
"828","17.7469372","0.452153831"
"829","17.7677244","0.45214653"
"830","17.7874721","0.452189892"
"831","17.8087315","0.452199846"
"832","17.8298996","0.452221423"
"833","17.8497879","0.452231019"
"834","17.8700781","0.452206015"
"835","17.8914424","0.452130705"
"836","17.9125355","0.452132821"
"837","17.9331265","0.452241867"
"838","17.9532365","0.45241627"
"839","17.9743458","0.452592283"
"840","17.9950565","0.452523291"
"841","18.0161675","0.452409923"
"842","18.037057","0.452270209"
"843","18.0583095","0.452127158"
"844","18.0796193","0.452173948"
"845","18.1012291","0.452195286"
"846","18.1213712","0.452147603"
"847","18.1419783","0.452106505"
"848","18.1630735","0.452118009"
"849","18.1843469","0.452153444"
"850","18.2042981","0.452147901"
"851","18.2256309","0.452134162"
"852","18.247376","0.45217055"
"853","18.2676031","0.452174991"
"854","18.2883966","0.452155172"
"855","18.3092488","0.452168256"
"856","18.330026","0.452184081"
"857","18.3509636","0.452128559"
"858","18.3705774","0.452497661"
"859","18.3919254","0.452569007"
"860","18.4133284","0.452645808"
"861","18.4342462","0.452784955"
"862","18.4548221","0.453034311"
"863","18.4768707","0.453034847"
"864","18.4975468","0.453383684"
"865","18.5184959","0.453500419"
"866","18.5387628","0.453474253"
"867","18.5594748","0.453536719"
"868","18.5810115","0.453611075"
"869","18.6022244","0.453635632"
"870","18.622773","0.453578054"
"871","18.6436756","0.453452229"
"872","18.6651678","0.453482449"
"873","18.6853726","0.453293144"
"874","18.7059156","0.453068643"
"875","18.7267152","0.453009903"
"876","18.7476003","0.452623367"
